AudioFileName,avgRate,minRadius,maxRadius,expRadius
SDT_FluidFlow_1.wav,0.012966848909854889,0.7872689962387085,0.6982551217079163,0.13083933293819427
SDT_FluidFlow_2.wav,-0.012608434073626995,0.6499376893043518,0.5000879168510437,0.08497343957424164
SDT_FluidFlow_3.wav,0.006141975522041321,0.7194790244102478,0.4876350462436676,0.04999123513698578
SDT_FluidFlow_4.wav,-0.004606036935001612,0.5474279522895813,0.4807877540588379,0.11545078456401825
SDT_FluidFlow_5.wav,-0.0008421465754508972,0.6391234993934631,0.5640390515327454,0.16691185534000397
SDT_FluidFlow_6.wav,-0.023396868258714676,0.6480540037155151,0.5435885787010193,0.34785282611846924
SDT_FluidFlow_7.wav,0.008426174521446228,0.5875825881958008,0.5374895334243774,0.28371864557266235
SDT_FluidFlow_8.wav,0.03815890848636627,0.5920314788818359,0.49558505415916443,0.2190459817647934
SDT_FluidFlow_9.wav,-0.0786360502243042,0.3748975396156311,0.4811108112335205,0.5181352496147156
SDT_FluidFlow_10.wav,0.009058952331542969,0.5396093130111694,0.5590698719024658,0.37356632947921753
SDT_FluidFlow_11.wav,-0.040135301649570465,0.5659000873565674,0.4892922341823578,-0.13239620625972748
SDT_FluidFlow_12.wav,0.007544711232185364,0.593149721622467,0.46885403990745544,0.030862316489219666
SDT_FluidFlow_13.wav,-0.025672856718301773,0.5561854839324951,0.46835851669311523,0.14156602323055267
SDT_FluidFlow_14.wav,-0.04457371309399605,0.720736026763916,0.5206117033958435,0.10493998229503632
SDT_FluidFlow_15.wav,-0.04058261215686798,0.5357996225357056,0.4721848964691162,0.1485898643732071
SDT_FluidFlow_16.wav,-0.05026131123304367,0.604815661907196,0.544398307800293,0.17409564554691315
SDT_FluidFlow_17.wav,0.04367155581712723,0.7669995427131653,0.669687032699585,0.23187868297100067
SDT_FluidFlow_18.wav,0.022626623511314392,0.47679847478866577,0.5121631622314453,0.24601046741008759
SDT_FluidFlow_19.wav,-0.04580384120345116,0.6135908961296082,0.5681523084640503,0.2662634253501892
SDT_FluidFlow_20.wav,-0.02832261100411415,0.4803711175918579,0.5303545594215393,0.3914151191711426
SDT_FluidFlow_21.wav,0.0022036880254745483,0.7223348617553711,0.6334571242332458,0.06409554183483124
SDT_FluidFlow_22.wav,0.04184330999851227,0.6559727191925049,0.576866865158081,0.16614685952663422
SDT_FluidFlow_23.wav,-0.03041923977434635,0.6942398548126221,0.5708967447280884,0.058961912989616394
SDT_FluidFlow_24.wav,0.061109378933906555,0.7591652870178223,0.5940380096435547,0.16578419506549835
SDT_FluidFlow_25.wav,0.01105557382106781,0.6682285070419312,0.5563538074493408,0.1883360594511032
SDT_FluidFlow_26.wav,0.006428465247154236,0.663752019405365,0.5671660304069519,0.2459934800863266
SDT_FluidFlow_27.wav,0.00912533700466156,0.6771382093429565,0.5329040288925171,0.38905245065689087
SDT_FluidFlow_28.wav,-0.0006221249350346625,0.6565943956375122,0.6305833458900452,0.18241705000400543
SDT_FluidFlow_29.wav,0.04867194592952728,0.5827451944351196,0.6722399592399597,0.3288484811782837
SDT_FluidFlow_30.wav,0.05922204256057739,0.6881510019302368,0.6183267831802368,0.3018079400062561
SDT_FluidFlow_31.wav,-0.02935633435845375,0.6297323107719421,0.638661801815033,0.10659365355968475
SDT_FluidFlow_32.wav,-0.024630362167954445,0.7115963101387024,0.6003584861755371,0.07886157929897308
SDT_FluidFlow_33.wav,0.18811188638210297,0.7845689654350281,0.6590735912322998,0.1675494760274887
SDT_FluidFlow_34.wav,0.028056427836418152,0.6092895865440369,0.6296120285987854,0.4072074890136719
SDT_FluidFlow_35.wav,-0.019196609035134315,0.5592907667160034,0.6013871431350708,0.18644516170024872
SDT_FluidFlow_36.wav,-0.002756157424300909,0.5744416117668152,0.6350879669189453,0.123700812458992
SDT_FluidFlow_37.wav,0.0376695841550827,0.7101233005523682,0.656240701675415,0.21136771142482758
SDT_FluidFlow_38.wav,-0.020867975428700447,0.6574482917785645,0.6894135475158691,0.12399588525295258
SDT_FluidFlow_39.wav,0.010037288069725037,0.6554620265960693,0.6355007290840149,0.10130022466182709
SDT_FluidFlow_40.wav,0.007296547293663025,0.6811960935592651,0.6696633100509644,0.2644200325012207
SDT_FluidFlow_41.wav,-0.01024951133877039,0.6152691841125488,0.6413902044296265,0.053059354424476624
SDT_FluidFlow_42.wav,-0.0036243482027202845,0.6488358974456787,0.669637143611908,0.20449231564998627
SDT_FluidFlow_43.wav,-0.014922107569873333,0.6266637444496155,0.604994535446167,0.0512399822473526
SDT_FluidFlow_44.wav,0.07488125562667847,0.7251025438308716,0.6966041326522827,0.16045688092708588
SDT_FluidFlow_45.wav,0.02090686559677124,0.6878629326820374,0.6900815963745117,0.22370599210262299
SDT_FluidFlow_46.wav,0.05325692147016525,0.7644428014755249,0.7021637558937073,0.21402953565120697
SDT_FluidFlow_47.wav,-0.020075857639312744,0.6607547998428345,0.6911435723304749,0.19264249503612518
SDT_FluidFlow_48.wav,-0.03577546402812004,0.6519169807434082,0.6461218595504761,0.23567818105220795
SDT_FluidFlow_49.wav,0.031096145510673523,0.6639992594718933,0.6930785179138184,0.1596018522977829
SDT_FluidFlow_50.wav,0.09139466285705566,0.5528151988983154,0.5898712277412415,0.3451539874076843
SDT_FluidFlow_51.wav,0.07474362850189209,0.7441824674606323,0.699843168258667,0.09641940891742706
SDT_FluidFlow_52.wav,0.08476676046848297,0.6798961162567139,0.662712574005127,-0.03293284401297569
SDT_FluidFlow_53.wav,0.19921718537807465,0.7507345080375671,0.7401247024536133,0.17250791192054749
SDT_FluidFlow_54.wav,-0.09294987469911575,0.611391007900238,0.6539348363876343,0.109653040766716
SDT_FluidFlow_55.wav,0.016325458884239197,0.6192512512207031,0.6650313138961792,0.14780180156230927
SDT_FluidFlow_56.wav,0.020001038908958435,0.725358784198761,0.699347734451294,0.1309138983488083
SDT_FluidFlow_57.wav,-0.007293878123164177,0.651475191116333,0.6286883354187012,0.28453153371810913
SDT_FluidFlow_58.wav,0.05066399276256561,0.7240641117095947,0.728614091873169,0.23942644894123077
SDT_FluidFlow_59.wav,-0.05284857004880905,0.6506710052490234,0.6724393367767334,0.17519526183605194
SDT_FluidFlow_60.wav,-0.008383793756365776,0.6991376280784607,0.6906626224517822,0.34264320135116577
SDT_FluidFlow_61.wav,0.005619123578071594,0.6707782745361328,0.7178667783737183,0.0818018764257431
SDT_FluidFlow_62.wav,0.17881987988948822,0.6535175442695618,0.7226911187171936,0.21379363536834717
SDT_FluidFlow_63.wav,0.0018160641193389893,0.6780658960342407,0.7177753448486328,0.17554877698421478
SDT_FluidFlow_64.wav,-0.03919525444507599,0.6322834491729736,0.7122167348861694,0.10512088239192963
SDT_FluidFlow_65.wav,0.016803354024887085,0.6945914030075073,0.7453781366348267,0.08287020027637482
SDT_FluidFlow_66.wav,-0.02888268232345581,0.5726581811904907,0.7082147598266602,0.1875537484884262
SDT_FluidFlow_67.wav,-0.03620641306042671,0.6361081600189209,0.6904836893081665,0.3369902968406677
SDT_FluidFlow_68.wav,-0.09236007928848267,0.7243719100952148,0.7486952543258667,0.2687729001045227
SDT_FluidFlow_69.wav,0.0038402974605560303,0.7258784770965576,0.7499558925628662,0.28966718912124634
SDT_FluidFlow_70.wav,-0.006090920884162188,0.7239755988121033,0.7467665076255798,0.19755981862545013
SDT_FluidFlow_71.wav,0.06338538229465485,0.756599485874176,0.7653446197509766,0.058394357562065125
SDT_FluidFlow_72.wav,-0.04450054094195366,0.6762738227844238,0.7475740313529968,0.28776007890701294
SDT_FluidFlow_73.wav,0.058574825525283813,0.6977992653846741,0.7537478804588318,0.12223033607006073
SDT_FluidFlow_74.wav,0.23943980038166046,0.7467408180236816,0.7676730155944824,0.20813584327697754
SDT_FluidFlow_75.wav,-0.03876807168126106,0.6386246681213379,0.7461965084075928,0.0499253123998642
SDT_FluidFlow_76.wav,0.09584538638591766,0.7082023620605469,0.7566969990730286,0.20426534116268158
SDT_FluidFlow_77.wav,0.009518474340438843,0.6801894307136536,0.7358904480934143,0.08953298628330231
SDT_FluidFlow_78.wav,0.07761944830417633,0.7085455656051636,0.7181208729743958,0.1211409717798233
SDT_FluidFlow_79.wav,-0.0457402840256691,0.8015772104263306,0.7569339275360107,0.31281566619873047
SDT_FluidFlow_80.wav,0.07359530031681061,0.7391414046287537,0.6428922414779663,0.2460334748029709
