AudioFileName,avgRate,minRadius,maxRadius,expRadius
76923_1.wav,0.597773551940918,-0.17155402898788452,0.6169022917747498,1.234429955482483
76923_2.wav,2.3632683753967285,-3.161484956741333,0.3946497440338135,4.373762607574463
76923_3.wav,2.484186887741089,-3.4824483394622803,0.31400036811828613,4.545097351074219
76923_4.wav,1.2498859167099,-1.8859105110168457,0.43323373794555664,2.344916582107544
76923_5.wav,7.553256034851074,-12.634991645812988,-0.23875586688518524,14.302192687988281
76923_6.wav,1.5174747705459595,-1.7213915586471558,0.48944342136383057,3.094259738922119
76923_7.wav,1.8996731042861938,-1.9288777112960815,0.4349924325942993,2.8770711421966553
66323_1.wav,13.626150131225586,-19.526222229003906,-0.6335813403129578,24.999542236328125
66323_2.wav,10.836284637451172,-15.214489936828613,-0.34633174538612366,19.960880279541016
66323_3.wav,12.077630996704102,-17.003040313720703,-0.2659126818180084,23.238359451293945
66323_4.wav,8.508232116699219,-11.368327140808105,-0.06792275607585907,15.193432807922363
66323_5.wav,6.517583847045898,-8.578027725219727,0.05148768424987793,11.870376586914062
66323_6.wav,11.08358383178711,-15.914255142211914,-0.3264894187450409,20.523311614990234
66323_7.wav,11.364585876464844,-15.60304069519043,-0.3956981301307678,20.645919799804688
66323_8.wav,8.021001815795898,-10.87049674987793,-0.11625487357378006,14.552505493164062
66323_9.wav,15.464348793029785,-20.81104278564453,-0.6959596276283264,26.7984676361084
66323_10.wav,9.96448802947998,-15.788559913635254,-0.33541494607925415,18.904401779174805
66323_11.wav,10.544914245605469,-14.99776554107666,-0.2306997925043106,19.86156463623047
66323_12.wav,14.727229118347168,-21.29867935180664,-0.7101268172264099,26.96420669555664
66323_13.wav,8.137347221374512,-11.635123252868652,-0.11973917484283447,15.340834617614746
66323_14.wav,9.663009643554688,-14.460467338562012,-0.18348604440689087,18.223773956298828
66323_15.wav,9.930983543395996,-14.149900436401367,-0.1949092596769333,18.527952194213867
66323_16.wav,1.624098300933838,-1.3993968963623047,0.454972505569458,2.877504587173462
66323_17.wav,5.024509906768799,-6.6454267501831055,0.21568870544433594,9.208539962768555
66323_18.wav,10.090278625488281,-13.915984153747559,-0.16987931728363037,18.60112953186035
66323_19.wav,9.424131393432617,-13.553688049316406,-0.16381022334098816,17.835920333862305
66323_20.wav,12.006224632263184,-16.941911697387695,-0.32250773906707764,22.411741256713867
66323_21.wav,9.822052001953125,-13.265277862548828,-0.05316932126879692,18.83336067199707
66323_22.wav,12.810190200805664,-17.704538345336914,-0.25036361813545227,23.182037353515625
66323_23.wav,14.900997161865234,-21.337709426879883,-0.5975959300994873,27.29218101501465
66323_24.wav,17.027692794799805,-23.55863380432129,-0.7584580779075623,31.14044189453125
66323_25.wav,9.767654418945312,-13.52631950378418,-0.21195007860660553,17.669086456298828
66323_26.wav,5.39780330657959,-6.965079307556152,0.1278846263885498,9.299824714660645
66323_27.wav,16.303730010986328,-23.554588317871094,-0.9000847339630127,28.736839294433594
66323_28.wav,13.12414264678955,-18.029315948486328,-0.38677945733070374,23.88272476196289
