AudioFileName,avgRate,minRadius,maxRadius,expRadius
76923_1.wav,0.49215298891067505,0.288516640663147,0.5829339027404785,0.35556697845458984
76923_2.wav,0.48361748456954956,0.24619004130363464,0.569582462310791,0.34932205080986023
76923_3.wav,0.4498364329338074,0.31873416900634766,0.6059784293174744,0.32725781202316284
76923_4.wav,0.5548359155654907,0.24826599657535553,0.6031733155250549,0.3858504295349121
76923_5.wav,0.5512663125991821,0.29552406072616577,0.5766608119010925,0.39865022897720337
76923_6.wav,0.42817139625549316,0.2961602509021759,0.6062607765197754,0.29607081413269043
76923_7.wav,0.4309893846511841,0.26148927211761475,0.5959410071372986,0.23431016504764557
66323_1.wav,0.4744386672973633,0.16525158286094666,0.5238988995552063,0.33621716499328613
66323_2.wav,0.4684068560600281,0.18919304013252258,0.523784875869751,0.42951276898384094
66323_3.wav,0.5071496367454529,0.1992592066526413,0.5190659165382385,0.494515061378479
66323_4.wav,0.5113955140113831,0.2318388968706131,0.5392898321151733,0.40890705585479736
66323_5.wav,0.5262717604637146,0.20545931160449982,0.5292538404464722,0.44338133931159973
66323_6.wav,0.49056583642959595,0.1940305083990097,0.5271373987197876,0.4025113880634308
66323_7.wav,0.4666343331336975,0.21166040003299713,0.5188729763031006,0.3404260277748108
66323_8.wav,0.500602126121521,0.16033978760242462,0.5087407827377319,0.41842174530029297
66323_9.wav,0.5298133492469788,0.22268296778202057,0.5261224508285522,0.40289106965065
66323_10.wav,0.4695456624031067,0.21465696394443512,0.5358507633209229,0.48693981766700745
66323_11.wav,0.5146493315696716,0.15873287618160248,0.538748025894165,0.4983636438846588
66323_12.wav,0.4607192873954773,0.1815737783908844,0.5186173915863037,0.5151264667510986
66323_13.wav,0.4283292293548584,0.2099842131137848,0.5371032953262329,0.4128785729408264
66323_14.wav,0.4511392116546631,0.19073930382728577,0.5289475321769714,0.4731285572052002
66323_15.wav,0.4835168123245239,0.1689833402633667,0.528583288192749,0.4192442297935486
66323_16.wav,0.36549532413482666,0.295428991317749,0.6503537893295288,0.2843770682811737
